Airline,Airline ID,Takeoff Airport,Takeoff Airport ID,Destination Airport,Destination Airport ID,Codeshare,Stops,Equipment,price,time,date
2I,8359,IQT,2801,PCL,2781,,0,143,1493.64,05:51,2017-05-26
2I,8359,IQT,2801,PCL,2781,,0,143,270.63,11:03,2017-03-26
2I,8359,IQT,2801,PCL,2781,,0,143,326.1,08:25,2017-02-14
2I,8359,IQT,2801,PCL,2781,,0,143,530.07,11:33,2017-01-21
2I,8359,IQT,2801,PCL,2781,,0,143,381.25,21:45,2017-08-27
2I,8359,IQT,2801,TPP,2806,,0,142,1365.85,10:46,2016-12-11
2I,8359,IQT,2801,TPP,2806,,0,142,988.58,22:56,2016-12-13
2I,8359,IQT,2801,TPP,2806,,0,142,370.75,02:08,2016-11-09
2I,8359,IQT,2801,TPP,2806,,0,142,336.42,14:54,2017-03-14
2I,8359,IQT,2801,TPP,2806,,0,142,1127.26,20:59,2017-07-04
2I,8359,LIM,2789,AYP,2786,,0,142,1092.96,10:53,2017-01-29
2I,8359,LIM,2789,AYP,2786,,0,142,1358.94,01:00,2017-04-28
2I,8359,LIM,2789,AYP,2786,,0,142,438.23,06:33,2017-05-19
2I,8359,LIM,2789,AYP,2786,,0,142,1074.85,04:55,2017-01-17
2I,8359,LIM,2789,AYP,2786,,0,142,872.91,16:50,2017-10-21
2I,8359,LIM,2789,CUZ,2812,,0,142 141,992.69,23:52,2016-11-07
2I,8359,LIM,2789,CUZ,2812,,0,142 141,663.06,07:19,2017-01-29
2I,8359,LIM,2789,CUZ,2812,,0,142 141,1319.29,17:30,2017-07-02
2I,8359,LIM,2789,CUZ,2812,,0,142 141,1056.88,07:09,2017-04-06
2I,8359,LIM,2789,CUZ,2812,,0,142 141,1462.88,14:15,2017-05-24
2I,8359,LIM,2789,HUU,6067,,0,141,1284.11,04:58,2017-10-17
2I,8359,LIM,2789,HUU,6067,,0,141,533.62,09:14,2016-11-02
2I,8359,LIM,2789,HUU,6067,,0,141,995.02,17:25,2016-11-26
2I,8359,LIM,2789,HUU,6067,,0,141,539.13,16:01,2017-06-11
2I,8359,LIM,2789,HUU,6067,,0,141,789.47,07:22,2017-02-21
2I,8359,LIM,2789,PCL,2781,,0,143 146,303.73,22:32,2017-05-28
2I,8359,LIM,2789,PCL,2781,,0,143 146,985.94,09:28,2017-04-15
2I,8359,LIM,2789,PCL,2781,,0,143 146,1285.17,04:48,2017-07-18
2I,8359,LIM,2789,PCL,2781,,0,143 146,1492.17,22:08,2017-09-16
2I,8359,LIM,2789,PCL,2781,,0,143 146,1476.0,02:44,2017-03-14
2I,8359,LIM,2789,TPP,2806,,0,142 146,1255.02,18:27,2017-07-12
2I,8359,LIM,2789,TPP,2806,,0,142 146,472.56,12:25,2017-03-21
2I,8359,LIM,2789,TPP,2806,,0,142 146,755.77,03:28,2017-05-31
2I,8359,LIM,2789,TPP,2806,,0,142 146,304.2,13:36,2016-11-13
2I,8359,LIM,2789,TPP,2806,,0,142 146,1186.18,04:04,2017-01-28
2I,8359,PCL,2781,IQT,2801,,0,143,387.99,04:11,2017-03-11
2I,8359,PCL,2781,IQT,2801,,0,143,1429.19,18:37,2016-11-24
2I,8359,PCL,2781,IQT,2801,,0,143,746.66,20:03,2016-11-09
2I,8359,PCL,2781,IQT,2801,,0,143,1142.86,13:46,2017-04-26
2I,8359,PCL,2781,IQT,2801,,0,143,938.44,06:08,2017-04-02
2I,8359,PCL,2781,LIM,2789,,0,143 146,765.93,11:11,2016-12-20
2I,8359,PCL,2781,LIM,2789,,0,143 146,1496.11,03:52,2017-09-21
2I,8359,PCL,2781,LIM,2789,,0,143 146,527.53,07:48,2016-12-10
2I,8359,PCL,2781,LIM,2789,,0,143 146,505.08,21:20,2017-07-14
2I,8359,PCL,2781,LIM,2789,,0,143 146,1150.49,09:59,2017-10-07
2I,8359,PCL,2781,TPP,2806,,0,146,917.57,18:17,2017-09-07
2I,8359,PCL,2781,TPP,2806,,0,146,1476.57,17:37,2017-08-17
2I,8359,PCL,2781,TPP,2806,,0,146,749.13,03:01,2017-06-09
2I,8359,PCL,2781,TPP,2806,,0,146,633.07,13:04,2016-10-30
2I,8359,PCL,2781,TPP,2806,,0,146,1137.53,00:59,2017-01-15
2I,8359,PEM,2808,CUZ,2812,,0,142,1425.18,17:11,2017-08-12
2I,8359,PEM,2808,CUZ,2812,,0,142,300.31,22:14,2017-05-23
2I,8359,PEM,2808,CUZ,2812,,0,142,1159.52,14:35,2017-07-17
2I,8359,PEM,2808,CUZ,2812,,0,142,1233.42,13:25,2017-02-10
2I,8359,PEM,2808,CUZ,2812,,0,142,1341.41,07:14,2016-12-02
2I,8359,TPP,2806,IQT,2801,,0,142,1171.84,15:04,2017-08-20
2I,8359,TPP,2806,IQT,2801,,0,142,534.1,04:28,2017-02-03
2I,8359,TPP,2806,IQT,2801,,0,142,1046.95,14:19,2016-11-04
2I,8359,TPP,2806,IQT,2801,,0,142,1064.33,14:04,2016-12-22
2I,8359,TPP,2806,IQT,2801,,0,142,605.07,03:05,2016-12-19
2I,8359,TPP,2806,LIM,2789,,0,142 146,431.44,16:39,2017-01-06
2I,8359,TPP,2806,LIM,2789,,0,142 146,1332.61,10:27,2017-10-16
2I,8359,TPP,2806,LIM,2789,,0,142 146,500.89,18:37,2017-02-20
2I,8359,TPP,2806,LIM,2789,,0,142 146,827.06,22:59,2017-09-22
2I,8359,TPP,2806,LIM,2789,,0,142 146,764.26,10:37,2017-05-11
2I,8359,TPP,2806,PCL,2781,,0,146,397.5,18:51,2016-11-23
2I,8359,TPP,2806,PCL,2781,,0,146,454.97,21:11,2017-10-19
2I,8359,TPP,2806,PCL,2781,,0,146,1366.23,22:49,2017-03-08
2I,8359,TPP,2806,PCL,2781,,0,146,780.5,00:14,2017-05-17
2I,8359,TPP,2806,PCL,2781,,0,146,651.13,16:44,2017-06-28
2J,470,ABJ,253,BOY,247,,0,CRJ,796.71,20:12,2016-12-22
2J,470,ABJ,253,BOY,247,,0,CRJ,275.48,05:08,2017-09-13
2J,470,ABJ,253,BOY,247,,0,CRJ,1369.45,16:17,2016-12-11
2J,470,ABJ,253,BOY,247,,0,CRJ,473.39,04:13,2017-03-14
2J,470,ABJ,253,BOY,247,,0,CRJ,360.91,18:32,2017-05-06
2J,470,ABJ,253,OUA,246,,0,E70 CRJ M87,701.48,18:50,2017-08-18
2J,470,ABJ,253,OUA,246,,0,E70 CRJ M87,1051.14,15:01,2017-07-09
2J,470,ABJ,253,OUA,246,,0,E70 CRJ M87,824.02,00:40,2017-02-18
2J,470,ABJ,253,OUA,246,,0,E70 CRJ M87,1113.28,03:44,2017-09-21
2J,470,ABJ,253,OUA,246,,0,E70 CRJ M87,700.84,09:21,2017-07-21
2J,470,ACC,248,OUA,246,,0,CRJ,1451.89,09:49,2017-03-24
2J,470,ACC,248,OUA,246,,0,CRJ,1276.52,01:05,2017-01-08
2J,470,ACC,248,OUA,246,,0,CRJ,495.02,22:09,2016-10-30
2J,470,ACC,248,OUA,246,,0,CRJ,526.75,21:43,2017-06-29
2J,470,ACC,248,OUA,246,,0,CRJ,1327.31,05:52,2017-04-18
2J,470,BKO,1044,ABJ,253,,0,M87,342.14,09:23,2017-02-19
2J,470,BKO,1044,ABJ,253,,0,M87,319.49,22:42,2017-02-23
2J,470,BKO,1044,ABJ,253,,0,M87,545.51,14:25,2017-10-02
2J,470,BKO,1044,ABJ,253,,0,M87,784.06,15:30,2017-07-20
2J,470,BKO,1044,ABJ,253,,0,M87,1193.54,12:29,2017-06-13
2J,470,BKO,1044,DKR,1084,,0,M87,1159.33,18:09,2017-07-14
2J,470,BKO,1044,DKR,1084,,0,M87,252.39,11:35,2017-06-12
2J,470,BKO,1044,DKR,1084,,0,M87,446.45,08:13,2017-08-20
2J,470,BKO,1044,DKR,1084,,0,M87,1022.17,20:34,2017-06-04
2J,470,BKO,1044,DKR,1084,,0,M87,291.95,06:26,2017-06-26
2J,470,BKO,1044,OUA,246,,0,CRJ,1396.65,05:31,2016-12-11
2J,470,BKO,1044,OUA,246,,0,CRJ,871.28,03:49,2017-06-13
2J,470,BKO,1044,OUA,246,,0,CRJ,686.78,20:53,2017-07-09
2J,470,BKO,1044,OUA,246,,0,CRJ,1236.66,11:59,2016-10-30
2J,470,BKO,1044,OUA,246,,0,CRJ,950.11,20:27,2016-12-04
2J,470,BOY,247,ABJ,253,,0,CRJ,1107.66,02:18,2017-02-23
2J,470,BOY,247,ABJ,253,,0,CRJ,1147.92,22:58,2017-05-08
2J,470,BOY,247,ABJ,253,,0,CRJ,519.92,05:11,2017-01-18
2J,470,BOY,247,ABJ,253,,0,CRJ,721.06,04:20,2017-01-03
2J,470,BOY,247,ABJ,253,,0,CRJ,1076.27,09:38,2017-05-13
2J,470,BOY,247,OUA,246,,0,CRJ,1497.85,04:23,2017-07-30
2J,470,BOY,247,OUA,246,,0,CRJ,960.79,00:37,2017-02-08
2J,470,BOY,247,OUA,246,,0,CRJ,336.88,03:08,2017-03-12
2J,470,BOY,247,OUA,246,,0,CRJ,1060.21,00:29,2016-12-22
2J,470,BOY,247,OUA,246,,0,CRJ,465.02,10:08,2017-01-23
2J,470,COO,245,LFW,298,,0,M87,1001.13,16:30,2017-08-13
2J,470,COO,245,LFW,298,,0,M87,1241.37,14:21,2017-07-30
2J,470,COO,245,LFW,298,,0,M87,934.9,22:51,2017-10-20
2J,470,COO,245,LFW,298,,0,M87,869.85,03:15,2016-11-16
2J,470,COO,245,LFW,298,,0,M87,539.9,11:26,2017-07-11
2J,470,COO,245,OUA,246,,0,M87,827.71,01:27,2017-05-09
2J,470,COO,245,OUA,246,,0,M87,1131.21,09:03,2017-01-11
2J,470,COO,245,OUA,246,,0,M87,1075.68,13:56,2017-03-07
2J,470,COO,245,OUA,246,,0,M87,1168.59,12:23,2017-07-27
2J,470,COO,245,OUA,246,,0,M87,1204.79,10:18,2017-10-21
2J,470,DKR,1084,BKO,1044,,0,M87,335.17,16:52,2016-11-08
2J,470,DKR,1084,BKO,1044,,0,M87,1490.43,03:38,2017-06-05
2J,470,DKR,1084,BKO,1044,,0,M87,545.54,01:10,2017-09-07
2J,470,DKR,1084,BKO,1044,,0,M87,797.36,13:42,2017-03-29
2J,470,DKR,1084,BKO,1044,,0,M87,768.63,23:08,2017-03-17
2J,470,DKR,1084,OUA,246,,0,M87,1207.75,02:21,2017-03-24
2J,470,DKR,1084,OUA,246,,0,M87,1300.24,15:41,2017-10-22
2J,470,DKR,1084,OUA,246,,0,M87,725.04,08:57,2017-03-25
2J,470,DKR,1084,OUA,246,,0,M87,1044.2,20:44,2017-02-01
2J,470,DKR,1084,OUA,246,,0,M87,855.61,03:58,2017-01-23
2J,470,LFW,298,OUA,246,,0,M87 CRJ,1316.78,03:08,2017-06-15
2J,470,LFW,298,OUA,246,,0,M87 CRJ,273.7,12:13,2017-04-07
2J,470,LFW,298,OUA,246,,0,M87 CRJ,1042.76,12:08,2017-08-17
2J,470,LFW,298,OUA,246,,0,M87 CRJ,1297.89,02:49,2017-03-16
2J,470,LFW,298,OUA,246,,0,M87 CRJ,738.39,08:45,2016-12-04
2J,470,NIM,280,OUA,246,,0,CRJ,679.13,16:34,2016-11-19
2J,470,NIM,280,OUA,246,,0,CRJ,244.6,16:08,2016-12-04
2J,470,NIM,280,OUA,246,,0,CRJ,915.09,09:22,2017-04-07
2J,470,NIM,280,OUA,246,,0,CRJ,1122.08,15:57,2017-10-19
2J,470,NIM,280,OUA,246,,0,CRJ,286.87,20:36,2017-08-08
2J,470,OUA,246,ABJ,253,,0,E70 CRJ M87,763.19,02:58,2017-10-07
2J,470,OUA,246,ABJ,253,,0,E70 CRJ M87,729.82,00:06,2017-02-02
2J,470,OUA,246,ABJ,253,,0,E70 CRJ M87,1082.28,07:00,2017-10-19
2J,470,OUA,246,ABJ,253,,0,E70 CRJ M87,229.74,07:48,2016-11-04
2J,470,OUA,246,ABJ,253,,0,E70 CRJ M87,642.94,01:59,2017-06-03
2J,470,OUA,246,ACC,248,,0,CRJ,1133.43,04:08,2016-11-25
2J,470,OUA,246,ACC,248,,0,CRJ,338.13,14:39,2017-07-17
2J,470,OUA,246,ACC,248,,0,CRJ,1116.47,07:19,2016-10-26
2J,470,OUA,246,ACC,248,,0,CRJ,1054.11,08:30,2017-07-09
2J,470,OUA,246,ACC,248,,0,CRJ,771.85,20:08,2017-09-05
2J,470,OUA,246,BKO,1044,,0,M87 CRJ,933.71,07:50,2017-10-17
2J,470,OUA,246,BKO,1044,,0,M87 CRJ,1042.05,20:22,2017-10-18
2J,470,OUA,246,BKO,1044,,0,M87 CRJ,1435.38,22:12,2017-03-08
2J,470,OUA,246,BKO,1044,,0,M87 CRJ,753.33,14:02,2017-03-29
2J,470,OUA,246,BKO,1044,,0,M87 CRJ,942.64,02:58,2016-10-30
2J,470,OUA,246,BOY,247,,0,CRJ,851.07,02:20,2016-11-03
2J,470,OUA,246,BOY,247,,0,CRJ,1181.03,00:40,2017-04-23
2J,470,OUA,246,BOY,247,,0,CRJ,304.74,17:50,2017-10-16
2J,470,OUA,246,BOY,247,,0,CRJ,892.0,01:47,2017-04-12
2J,470,OUA,246,BOY,247,,0,CRJ,1162.43,21:13,2017-08-29
2J,470,OUA,246,COO,245,,0,M87,863.46,05:47,2016-11-20
2J,470,OUA,246,COO,245,,0,M87,262.32,17:34,2017-02-14
2J,470,OUA,246,COO,245,,0,M87,424.32,01:37,2016-12-28
2J,470,OUA,246,COO,245,,0,M87,1411.72,15:19,2017-05-27
2J,470,OUA,246,COO,245,,0,M87,699.84,21:25,2017-03-01
2J,470,OUA,246,DKR,1084,,0,M87,581.03,03:58,2017-05-21
2J,470,OUA,246,DKR,1084,,0,M87,1389.33,07:37,2017-09-29
2J,470,OUA,246,DKR,1084,,0,M87,367.55,19:03,2017-10-12
2J,470,OUA,246,DKR,1084,,0,M87,974.87,01:37,2017-05-24
2J,470,OUA,246,DKR,1084,,0,M87,792.93,13:19,2017-03-20
2J,470,OUA,246,LFW,298,,0,CRJ,378.71,18:56,2017-05-31
2J,470,OUA,246,LFW,298,,0,CRJ,1220.59,19:18,2017-05-24
2J,470,OUA,246,LFW,298,,0,CRJ,851.73,08:08,2017-07-30
2J,470,OUA,246,LFW,298,,0,CRJ,550.64,11:37,2017-06-08
2J,470,OUA,246,LFW,298,,0,CRJ,322.54,06:56,2017-10-11
2J,470,OUA,246,NIM,280,,0,CRJ,885.04,02:23,2017-08-21
2J,470,OUA,246,NIM,280,,0,CRJ,502.1,00:05,2017-06-29
2J,470,OUA,246,NIM,280,,0,CRJ,202.62,13:44,2017-10-21
2J,470,OUA,246,NIM,280,,0,CRJ,1375.34,02:34,2016-12-10
2J,470,OUA,246,NIM,280,,0,CRJ,1464.22,11:23,2017-08-30
2K,1338,BOG,2709,GYE,2673,,0,319,367.84,11:31,2017-10-16
2K,1338,BOG,2709,GYE,2673,,0,319,517.28,06:28,2016-10-28
2K,1338,BOG,2709,GYE,2673,,0,319,1421.77,18:45,2017-05-10
2K,1338,BOG,2709,GYE,2673,,0,319,618.29,22:30,2017-03-31
2K,1338,BOG,2709,GYE,2673,,0,319,505.28,13:44,2017-05-29
2K,1338,BOG,2709,UIO,2688,,0,319 320,494.74,19:56,2016-11-19
2K,1338,BOG,2709,UIO,2688,,0,319 320,1102.02,14:48,2016-11-11
2K,1338,BOG,2709,UIO,2688,,0,319 320,1229.5,23:32,2017-01-15
2K,1338,BOG,2709,UIO,2688,,0,319 320,258.46,13:57,2017-02-12
2K,1338,BOG,2709,UIO,2688,,0,319 320,1331.58,08:42,2017-03-19
2K,1338,CLO,2715,GYE,2673,,0,319,420.67,05:58,2017-04-11
2K,1338,CLO,2715,GYE,2673,,0,319,265.57,22:13,2017-07-09
2K,1338,CLO,2715,GYE,2673,,0,319,1148.08,18:47,2017-08-25
2K,1338,CLO,2715,GYE,2673,,0,319,464.4,21:22,2017-03-10
2K,1338,CLO,2715,GYE,2673,,0,319,361.76,00:52,2017-02-23
2K,1338,GYE,2673,BOG,2709,,0,319,1033.15,09:11,2017-04-19
2K,1338,GYE,2673,BOG,2709,,0,319,1258.74,19:19,2017-06-13
2K,1338,GYE,2673,BOG,2709,,0,319,661.46,12:06,2017-01-31
2K,1338,GYE,2673,BOG,2709,,0,319,878.06,03:23,2017-08-03
2K,1338,GYE,2673,BOG,2709,,0,319,612.94,09:36,2017-02-09
2K,1338,GYE,2673,CLO,2715,,0,319,760.14,09:19,2017-04-21
2K,1338,GYE,2673,CLO,2715,,0,319,890.91,23:24,2017-01-31
2K,1338,GYE,2673,CLO,2715,,0,319,706.8,23:45,2016-11-17
2K,1338,GYE,2673,CLO,2715,,0,319,599.59,03:25,2016-12-06
2K,1338,GYE,2673,CLO,2715,,0,319,1000.65,01:09,2017-01-17
2K,1338,GYE,2673,SCY,6045,,0,319 320,474.18,20:07,2017-05-11
2K,1338,GYE,2673,SCY,6045,,0,319 320,833.09,06:18,2017-06-21
2K,1338,GYE,2673,SCY,6045,,0,319 320,1313.58,06:35,2017-06-12
2K,1338,GYE,2673,SCY,6045,,0,319 320,785.97,09:26,2017-02-09
2K,1338,GYE,2673,SCY,6045,,0,319 320,820.48,03:15,2017-09-20
2K,1338,GYE,2673,UIO,2688,,0,320 319,825.59,11:15,2017-04-30
2K,1338,GYE,2673,UIO,2688,,0,320 319,930.99,03:04,2017-07-07
2K,1338,GYE,2673,UIO,2688,,0,320 319,391.87,14:51,2017-07-21
2K,1338,GYE,2673,UIO,2688,,0,320 319,1084.79,18:15,2017-05-05
2K,1338,GYE,2673,UIO,2688,,0,320 319,1060.93,06:04,2016-11-13
2K,1338,OCC,2670,UIO,2688,,0,319,349.95,04:25,2017-07-12
2K,1338,OCC,2670,UIO,2688,,0,319,501.08,11:45,2016-11-29
2K,1338,OCC,2670,UIO,2688,,0,319,330.8,08:57,2017-09-02
2K,1338,OCC,2670,UIO,2688,,0,319,1185.78,00:39,2017-04-10
2K,1338,OCC,2670,UIO,2688,,0,319,362.56,22:38,2017-10-02
2K,1338,SCY,6045,GYE,2673,,0,319 320,1248.3,19:29,2017-05-21
2K,1338,SCY,6045,GYE,2673,,0,319 320,1133.04,08:13,2017-03-30
2K,1338,SCY,6045,GYE,2673,,0,319 320,1275.41,10:09,2017-01-31
2K,1338,SCY,6045,GYE,2673,,0,319 320,844.06,13:40,2017-03-28
2K,1338,SCY,6045,GYE,2673,,0,319 320,690.42,03:20,2017-01-10
2K,1338,UIO,2688,BOG,2709,,0,319 320,1264.2,23:38,2017-04-10
2K,1338,UIO,2688,BOG,2709,,0,319 320,1249.27,05:03,2017-03-04
2K,1338,UIO,2688,BOG,2709,,0,319 320,201.62,02:21,2017-06-17
2K,1338,UIO,2688,BOG,2709,,0,319 320,1142.93,19:48,2017-10-08
2K,1338,UIO,2688,BOG,2709,,0,319 320,247.51,07:31,2017-04-18
2K,1338,UIO,2688,GYE,2673,,0,319,328.16,08:38,2017-07-24
2K,1338,UIO,2688,GYE,2673,,0,319,643.15,09:59,2016-11-23
2K,1338,UIO,2688,GYE,2673,,0,319,831.86,05:41,2017-08-14
2K,1338,UIO,2688,GYE,2673,,0,319,401.21,09:30,2016-12-28
2K,1338,UIO,2688,GYE,2673,,0,319,494.94,12:26,2017-06-16
2K,1338,UIO,2688,OCC,2670,,0,319,1485.77,00:21,2017-07-21
2K,1338,UIO,2688,OCC,2670,,0,319,1378.64,16:01,2017-02-23
2K,1338,UIO,2688,OCC,2670,,0,319,1476.2,05:46,2017-09-01
2K,1338,UIO,2688,OCC,2670,,0,319,356.32,06:09,2017-04-12
2K,1338,UIO,2688,OCC,2670,,0,319,1421.46,15:02,2017-07-29
2L,2750,BDS,1506,ZRH,1678,,0,100,1002.59,08:28,2017-05-03
2L,2750,BDS,1506,ZRH,1678,,0,100,1035.22,01:35,2016-12-25
2L,2750,BDS,1506,ZRH,1678,,0,100,689.81,06:00,2017-08-31
2L,2750,BDS,1506,ZRH,1678,,0,100,1306.09,17:45,2017-07-04
2L,2750,BDS,1506,ZRH,1678,,0,100,865.56,17:57,2017-10-06
2L,2750,BOD,1264,ZRH,1678,,0,100,416.33,21:18,2017-01-31
2L,2750,BOD,1264,ZRH,1678,,0,100,1286.72,05:21,2017-02-24
2L,2750,BOD,1264,ZRH,1678,,0,100,645.99,04:38,2017-08-31
2L,2750,BOD,1264,ZRH,1678,,0,100,468.81,18:19,2017-10-19
2L,2750,BOD,1264,ZRH,1678,,0,100,956.72,19:05,2017-08-27
2L,2750,BRS,490,ZRH,1678,,0,100,682.16,18:55,2017-09-14
2L,2750,BRS,490,ZRH,1678,,0,100,663.03,14:00,2017-01-28
2L,2750,BRS,490,ZRH,1678,,0,100,1153.61,13:05,2017-04-14
2L,2750,BRS,490,ZRH,1678,,0,100,1291.23,09:59,2017-09-22
2L,2750,BRS,490,ZRH,1678,,0,100,1408.17,05:58,2016-12-22
2L,2750,GVA,1665,LPA,1054,,0,319,1102.34,15:04,2017-10-16
2L,2750,GVA,1665,LPA,1054,,0,319,552.27,10:09,2017-01-03
2L,2750,GVA,1665,LPA,1054,,0,319,1103.68,14:27,2017-01-21
2L,2750,GVA,1665,LPA,1054,,0,319,1383.76,10:08,2017-04-22
2L,2750,GVA,1665,LPA,1054,,0,319,605.67,06:47,2017-01-25
2L,2750,LCA,1197,ZRH,1678,,0,319,958.65,07:50,2017-06-04
2L,2750,LCA,1197,ZRH,1678,,0,319,1127.02,16:27,2017-09-16
2L,2750,LCA,1197,ZRH,1678,,0,319,923.03,22:41,2017-01-04
2L,2750,LCA,1197,ZRH,1678,,0,319,380.51,02:23,2016-11-16
2L,2750,LCA,1197,ZRH,1678,,0,319,346.81,10:59,2016-12-25
2L,2750,LPA,1054,ZRH,1678,,0,319,663.05,12:55,2016-10-30
2L,2750,LPA,1054,ZRH,1678,,0,319,1092.29,22:09,2017-10-15
2L,2750,LPA,1054,ZRH,1678,,0,319,735.5,01:01,2017-06-20
2L,2750,LPA,1054,ZRH,1678,,0,319,294.08,18:16,2017-04-15
2L,2750,LPA,1054,ZRH,1678,,0,319,310.87,19:03,2016-12-25
2L,2750,RMF,4197,ZRH,1678,,0,319,815.66,03:54,2016-12-02
2L,2750,RMF,4197,ZRH,1678,,0,319,807.92,03:43,2017-01-08
2L,2750,RMF,4197,ZRH,1678,,0,319,204.89,19:06,2017-04-25
2L,2750,RMF,4197,ZRH,1678,,0,319,768.44,11:12,2017-01-02
2L,2750,RMF,4197,ZRH,1678,,0,319,1435.92,02:27,2017-05-17
2L,2750,TFS,1056,GVA,1665,,0,319,1154.85,00:44,2017-02-19
2L,2750,TFS,1056,GVA,1665,,0,319,1285.1,16:22,2017-09-25
2L,2750,TFS,1056,GVA,1665,,0,319,1354.74,19:40,2017-06-23
2L,2750,TFS,1056,GVA,1665,,0,319,987.87,19:50,2017-09-30
2L,2750,TFS,1056,GVA,1665,,0,319,1255.46,16:55,2017-04-20
2L,2750,ZRH,1678,BDS,1506,,0,100,231.7,17:43,2017-02-24
2L,2750,ZRH,1678,BDS,1506,,0,100,247.28,19:17,2017-10-13
2L,2750,ZRH,1678,BDS,1506,,0,100,1420.51,23:08,2017-01-18
2L,2750,ZRH,1678,BDS,1506,,0,100,705.83,11:45,2017-03-20
2L,2750,ZRH,1678,BDS,1506,,0,100,1012.77,13:21,2017-01-30
2L,2750,ZRH,1678,BOD,1264,,0,100,1035.49,03:08,2017-02-27
2L,2750,ZRH,1678,BOD,1264,,0,100,619.94,22:18,2017-02-06
2L,2750,ZRH,1678,BOD,1264,,0,100,852.19,18:54,2017-03-15
2L,2750,ZRH,1678,BOD,1264,,0,100,503.46,18:27,2017-01-12
2L,2750,ZRH,1678,BOD,1264,,0,100,1178.37,15:08,2017-05-31
2L,2750,ZRH,1678,BRS,490,,0,100,1375.03,15:37,2017-05-25
2L,2750,ZRH,1678,BRS,490,,0,100,438.62,18:29,2017-10-12
2L,2750,ZRH,1678,BRS,490,,0,100,288.31,07:57,2017-05-09
2L,2750,ZRH,1678,BRS,490,,0,100,1018.93,21:57,2017-03-16
2L,2750,ZRH,1678,BRS,490,,0,100,1200.95,02:33,2017-02-08
2L,2750,ZRH,1678,LCA,1197,,0,319,778.1,10:10,2017-01-05
2L,2750,ZRH,1678,LCA,1197,,0,319,1112.26,00:34,2017-04-23
2L,2750,ZRH,1678,LCA,1197,,0,319,1165.47,13:17,2017-04-06
2L,2750,ZRH,1678,LCA,1197,,0,319,1159.66,15:27,2017-04-25
2L,2750,ZRH,1678,LCA,1197,,0,319,1028.52,12:47,2016-12-14
2L,2750,ZRH,1678,LPA,1054,,0,319,1455.98,08:37,2017-04-25
2L,2750,ZRH,1678,LPA,1054,,0,319,708.31,18:56,2017-03-18
2L,2750,ZRH,1678,LPA,1054,,0,319,468.33,11:27,2016-12-15
2L,2750,ZRH,1678,LPA,1054,,0,319,880.72,08:51,2016-12-04
2L,2750,ZRH,1678,LPA,1054,,0,319,339.8,19:51,2017-07-02
2L,2750,ZRH,1678,RMF,4197,,0,319,231.41,15:36,2016-12-21
2L,2750,ZRH,1678,RMF,4197,,0,319,918.69,14:39,2017-02-13
2L,2750,ZRH,1678,RMF,4197,,0,319,518.68,10:12,2017-09-22
2L,2750,ZRH,1678,RMF,4197,,0,319,1306.92,00:09,2017-08-11
2L,2750,ZRH,1678,RMF,4197,,0,319,707.42,23:34,2017-01-23
2N,3652,AJR,730,LYC,719,,0,ATP,240.31,12:44,2017-04-25
2N,3652,AJR,730,LYC,719,,0,ATP,1169.93,22:37,2016-12-24
2N,3652,AJR,730,LYC,719,,0,ATP,832.45,11:24,2017-06-30
2N,3652,AJR,730,LYC,719,,0,ATP,967.44,09:41,2017-04-27
2N,3652,AJR,730,LYC,719,,0,ATP,1271.06,20:43,2017-07-01
2N,3652,ARN,737,GEV,715,,0,ATP,896.86,06:35,2017-09-06
2N,3652,ARN,737,GEV,715,,0,ATP,1297.47,22:23,2017-02-16
2N,3652,ARN,737,GEV,715,,0,ATP,585.24,12:24,2017-08-23
2N,3652,ARN,737,GEV,715,,0,ATP,1116.46,02:25,2017-09-16
2N,3652,ARN,737,GEV,715,,0,ATP,1276.63,19:56,2016-10-28
2N,3652,ARN,737,HAD,709,,0,SF3,399.9,18:57,2017-02-24
2N,3652,ARN,737,HAD,709,,0,SF3,1339.83,18:26,2017-06-23
2N,3652,ARN,737,HAD,709,,0,SF3,790.2,14:54,2017-01-26
2N,3652,ARN,737,HAD,709,,0,SF3,885.51,15:49,2017-10-14
2N,3652,ARN,737,HAD,709,,0,SF3,1246.58,09:31,2016-12-20
2N,3652,ARN,737,JKG,688,,0,ATP SF3,957.96,01:39,2017-01-15
2N,3652,ARN,737,JKG,688,,0,ATP SF3,340.39,10:08,2017-04-18
2N,3652,ARN,737,JKG,688,,0,ATP SF3,1242.05,14:52,2017-03-07
2N,3652,ARN,737,JKG,688,,0,ATP SF3,413.88,06:27,2017-02-17
2N,3652,ARN,737,JKG,688,,0,ATP SF3,573.43,11:06,2017-01-19
2N,3652,ARN,737,KRF,718,,0,ATP,746.26,00:36,2017-07-11
2N,3652,ARN,737,KRF,718,,0,ATP,1027.77,07:13,2016-11-01
2N,3652,ARN,737,KRF,718,,0,ATP,276.69,18:02,2016-11-25
2N,3652,ARN,737,KRF,718,,0,ATP,430.68,21:28,2016-11-22
2N,3652,ARN,737,KRF,718,,0,ATP,699.63,16:58,2017-01-21
2N,3652,ARN,737,KSD,5595,,0,SF3,629.73,13:08,2017-04-17
2N,3652,ARN,737,KSD,5595,,0,SF3,924.17,01:55,2017-05-07
2N,3652,ARN,737,KSD,5595,,0,SF3,1264.37,09:23,2017-03-13
2N,3652,ARN,737,KSD,5595,,0,SF3,667.34,10:33,2016-12-16
