Airport ID,Airport Name,Airport City,Airport Country
6102,Luhansk International Airport,Lugansk,Ukraine
6103,Zaporizhzhia International Airport,Zaporozhye,Ukraine
6104,Lozuvatka International Airport,Krivoy Rog,Ukraine
6105,Osnova International Airport,Kharkov,Ukraine
6106,Ivano Frankivsk International Airport,Ivano-Frankivsk,Ukraine
6107,Chernivtsi International Airport,Chernovtsk,Ukraine
6108,Rivne International Airport,Rivne,Ukraine
6109,Uzhhorod International Airport,Uzhgorod,Ukraine
6110,Solovki Airport,Solovetsky Islands,Russia
6111,Cherepovets Airport,Cherepovets,Russia
6112,Amderma Airport,Amderma,Russia
6113,Kotlas Airport,Kotlas,Russia
6114,Petrozavodsk Airport,Petrozavodsk,Russia
6115,Hrodno Airport,Hrodna,Belarus
6116,Mogilev Airport,Mogilev,Belarus
6117,Yeniseysk Airport,Yeniseysk,Russia
6118,Kyzyl Airport,Kyzyl,Russia
6119,Spichenkovo Airport,Novokuznetsk,Russia
6120,Khatanga Airport,Khatanga,Russia
6121,Igarka Airport,Igarka,Russia
6122,Grozny Airport,Grozny,Russia
6123,Nalchik Airport,Nalchik,Russia
6124,Beslan Airport,Beslan,Russia
6125,Elista Airport,Elista,Russia
6126,Aleknagik Airport,Aleknagik,United States
6127,Brookings Regional Airport,Brookings,United States
6128,Mercer County Airport,Bluefield,United States
6129,Kearney Municipal Airport,Kearney,United States
6130,Mid Delta Regional Airport,Greenville,United States
6131,Laughlin-Bullhead Intl,Bullhead,United States
6132,Kingman Airport,Kingman,United States
6133,Tri Cities Airport,Pasco,United States
6134,Akutan Seaplane Base,Akutan,United States
6135,Grant County Airport,Silver City,United States
6136,Lopez Island Airport,Lopez,United States
6137,Salekhard Airport,Salekhard,Russia
6138,Khanty Mansiysk Airport,Khanty-Mansiysk,Russia
6139,Nyagan Airport,Nyagan,Russia
6140,Sovetsky Tyumenskaya Airport,Sovetskiy,Russia
6141,Izhevsk Airport,Izhevsk,Russia
6142,Pobedilovo Airport,Kirov,Russia
6143,Nadym Airport,Nadym,Russia
6144,Raduzhny Airport,Raduzhnyi,Russia
6145,Nefteyugansk Airport,Nefteyugansk,Russia
6146,Kurgan Airport,Kurgan,Russia
6147,Khudzhand Airport,Khudzhand,Tajikistan
6148,Andizhan Airport,Andizhan,Uzbekistan
6149,Fergana Airport,Fergana,Uzbekistan
6150,Namangan Airport,Namangan,Uzbekistan
6151,Nukus Airport,Nukus,Uzbekistan
6152,Urgench Airport,Urgench,Uzbekistan
6153,Karshi Khanabad Airport,Khanabad,Uzbekistan
6154,Termez Airport,Termez,Uzbekistan
6155,Staroselye Airport,Rybinsk,Russia
6156,Belgorod International Airport,Belgorod,Russia
6157,Kursk East Airport,Kursk,Russia
6158,Lipetsk Airport,Lipetsk,Russia
6159,Vorkuta Airport,Vorkuta,Russia
6160,Bugulma Airport,Bugulma,Russia
6161,Yoshkar-Ola Airport,Yoshkar-Ola,Russia
6162,Cheboksary Airport,Cheboksary,Russia
6163,Ulyanovsk East Airport,Ulyanovsk,Russia
6164,Orsk Airport,Orsk,Russia
6165,Penza Airport,Penza,Russia
6166,Saransk Airport,Saransk,Russia
6167,Balakovo Airport,Balakovo,Russia
6168,Hubli Airport,Hubli,India
6169,Koggala Airport,Koggala,Sri Lanka
6170,Wirawila Airport,Wirawila,Sri Lanka
6171,Battambang Airport,Battambang,Cambodia
6172,Shillong Airport,Shillong,India
6173,Lokpriya Gopinath Bordoloi International Airport,Guwahati,India
6174,Dimapur Airport,Dimapur,India
6175,Tezpur Airport,Tezpur,India
6176,Barisal Airport,Barisal,Bangladesh
6177,Ban Huoeisay Airport,Huay Xai,Laos
6178,Kontum Airport,Kontum,Vietnam
6179,Bharatpur Airport,Bharatpur,Nepal
6180,Chandragadhi Airport,Chandragarhi,Nepal
6181,Meghauli Airport,Meghauli,Nepal
6182,Nepalgunj Airport,Nepalgunj,Nepal
6183,Gan Island Airport,Gan Island,Maldives
6184,Hanimaadhoo Airport,Haa Dhaalu Atoll,Maldives
6185,Kadhdhoo Airport,Laamu Atoll,Maldives
6186,Mae Sot Airport,Tak,Thailand
6187,Buon Ma Thuot Airport,Buonmethuot,Vietnam
6188,Cat Bi International Airport,Haiphong,Vietnam
6189,Cam Ranh Airport,Nha Trang,Vietnam
6190,Co Ong Airport,Conson,Vietnam
6191,Tr?� N??c Airport,Can Tho,Vietnam
6192,Dien Bien Phu Airport,Dienbienphu,Vietnam
6193,Phu Cat Airport,Phucat,Vietnam
6194,Pleiku Airport,Pleiku,Vietnam
6195,Vinh Airport,Vinh,Vietnam
6196,Banmaw Airport,Banmaw,Burma
6197,Dawei Airport,Dawei,Burma
6198,Kawthoung Airport,Kawthoung,Burma
6199,Loikaw Airport,Loikaw,Burma
6200,Mawlamyine Airport,Mawlamyine,Burma
6201,Pathein Airport,Pathein,Burma
6202,Pakhokku Airport,Pakhokku,Burma
6203,Sumbawa Besar Airport,Sumbawa Island,Indonesia
6204,Tambolaka Airport,Waikabubak-Sumba Island,Indonesia
6205,Bokondini Airport,Bokondini-Papua Island,Indonesia
6206,Senggeh Airport,Senggeh-Papua Island,Indonesia
6207,Tanjung Harapan Airport,Tanjung Selor-Borneo Island,Indonesia
6208,Datadawai Airport,Datadawai-Borneo Island,Indonesia
6209,Barau(Kalimaru) Airport,Tanjung Redep-Borneo Island,Indonesia
6210,Warukin Airport,Tanjung-Borneo Island,Indonesia
6211,Sampit(Hasan) Airport,Sampit-Borneo Island,Indonesia
6212,Dumatubun Airport,Langgur-Kei Islands,Indonesia
6213,Mali Airport,Alor Island,Indonesia
6214,Belaga Airport,Belaga,Malaysia
6215,Long Lellang Airport,Long Datih,Malaysia
6216,Long Seridan Airport,Long Seridan,Malaysia
6217,Mukah Airport,Mukah,Malaysia
6218,Bakalalan Airport,Bakalalan,Malaysia
6219,Lawas Airport,Lawas,Malaysia
6220,Bario Airport,Bario,Malaysia
6221,Tomanggong Airport,Tomanggong,Malaysia
6222,Kudat Airport,Kudat,Malaysia
6223,Radin Inten II (Branti) Airport,Bandar Lampung-Sumatra Island,Indonesia
6224,Halim Perdanakusuma International Airport,Jakarta,Indonesia
6225,Ranai Airport,Ranai-Natuna Besar Island,Indonesia
6226,Pangsuma Airport,Putussibau-Borneo Island,Indonesia
6227,Susilo Airport,Sintang-Borneo Island,Indonesia
6228,Pendopo Airport,Talang Gudang-Sumatra Island,Indonesia
6229,Malikus Saleh Airport,Lhok Seumawe-Sumatra Island,Indonesia
6230,Pulau Pangkor Airport,Pangkor Island,Malaysia
6231,Stagen Airport,Laut Island,Indonesia
6232,Long Bawan Airport,Long Bawan-Borneo Island,Indonesia
6233,Nunukan Airport,Nunukan-Nunukan Island,Indonesia
6234,Long Apung Airport,Long Apung-Borneo Island,Indonesia
6235,Albany Airport,Albany,Australia
6236,Argyle Airport,Argyle,Australia
6237,Aurukun Airport,Aurukun,Australia
6238,Barcaldine Airport,Barcaldine,Australia
6239,Badu Island Airport,Badu Island,Australia
6240,Birdsville Airport,Birdsville,Australia
6241,Broken Hill Airport,Broken Hill,Australia
6242,Hamilton Island Airport,Hamilton Island,Australia
6243,Bedourie Airport,Bedourie,Australia
6244,Bourke Airport,Bourke,Australia
6245,Burketown Airport,Burketown,Australia
6246,Boigu Airport,Boigu,Australia
6247,Oakey Airport,Oakey,Australia
6248,Boulia Airport,Boulia,Australia
6249,Bathurst Airport,Bathurst,Australia
6250,Blackwater Airport,Blackwater,Australia
6251,Carnarvon Airport,Carnarvon,Australia
6252,Cobar Airport,Cobar,Australia
6253,Coober Pedy Airport,Coober Pedy,Australia
6254,Coconut Island Airport,Coconut Island,Australia
6255,Cloncurry Airport,Cloncurry,Australia
6256,Ceduna Airport,Ceduna,Australia
6257,Cooktown Airport,Cooktown,Australia
6258,Cunnamulla Airport,Cunnamulla,Australia
6259,Coonamble Airport,Coonamble,Australia
6260,Coen Airport,Coen,Australia
6261,Cooma Snowy Mountains Airport,Cooma,Australia
6262,Doomadgee Airport,Doomadgee,Australia
6263,Darnley Island Airport,Darnley Island,Australia
6264,Devonport Airport,Devonport,Australia
6265,Elcho Island Airport,Elcho Island,Australia
6266,Esperance Airport,Esperance,Australia
6267,Flinders Island Airport,Flinders Island,Australia
6268,Geraldton Airport,Geraldton,Australia
6269,Gladstone Airport,Gladstone,Australia
6270,Groote Eylandt Airport,Groote Eylandt,Australia
6271,Griffith Airport,Griffith,Australia
6272,Horn Island Airport,Horn Island,Australia
6273,Hooker Creek Airport,Hooker Creek,Australia
6274,Mount Hotham Airport,Mount Hotham,Australia
6275,Hughenden Airport,Hughenden,Australia
6276,Julia Creek Airport,Julia Creek,Australia
6277,Kalbarri Airport,Kalbarri,Australia
6278,King Island Airport,King Island,Australia
6279,Kalkgurung Airport,Kalkgurung,Australia
6280,Karumba Airport,Karumba,Australia
6281,Kowanyama Airport,Kowanyama,Australia
6282,Kubin Airport,Kubin,Australia
6283,Leonora Airport,Leonora,Australia
6284,Lake Evella Airport,Lake Evella,Australia
6285,Lord Howe Island Airport,Lord Howe Island,Australia
6286,Lockhart River Airport,Lockhart River,Australia
6287,Lismore Airport,Lismore,Australia
6288,Lightning Ridge Airport,Lightning Ridge,Australia
6289,Longreach Airport,Longreach,Australia
6290,Leinster Airport,Leinster,Australia
6291,Laverton Airport,Laverton,Australia
6292,Mabuiag Island Airport,Mabuiag Island,Australia
6293,Meekatharra Airport,Meekatharra,Australia
6294,Merimbula Airport,Merimbula,Australia
6295,Milingimbi Airport,Milingimbi,Australia
6296,Maningrida Airport,Maningrida,Australia
6297,McArthur River Mine Airport,McArthur River Mine,Australia
6298,Mildura Airport,Mildura,Australia
6299,Mount Magnet Airport,Mount Magnet,Australia
6300,Moree Airport,Moree,Australia
6301,Moranbah Airport,Moranbah,Australia
6302,Moruya Airport,Moruya,Australia
6303,Mount Gambier Airport,Mount Gambier,Australia
6304,Mornington Island Airport,Mornington Island,Australia
6305,Murray Island Airport,Murray Island,Australia
6306,Maryborough Airport,Maryborough,Australia
6307,Narrandera Airport,Narrandera,Australia
6308,Narrabri Airport,Narrabri,Australia
6309,Normanton Airport,Normanton,Australia
6310,Newman Airport,Newman,Australia
6311,Olympic Dam Airport,Olympic Dam,Australia
6312,Port Augusta Airport,Argyle,Australia
6313,Palm Island Airport,Palm Island,Australia
6314,Paraburdoo Airport,Paraburdoo,Australia
6315,Cocos Keeling Island Airport,Cocos Keeling Island,Cocos (Keeling) Islands
6316,Gove Airport,Gove,Australia
6317,Parkes Airport,Parkes,Australia
6318,Port Lincoln Airport,Port Lincoln,Australia
6319,Pormpuraaw Airport,Pormpuraaw,Australia
6320,Port Macquarie Airport,Port Macquarie,Australia
6321,Portland Airport,Portland,Australia
6322,Quilpie Airport,Quilpie,Australia
6323,Ramingining Airport,Ramingining,Australia
6324,Roma Airport,Roma,Australia
6325,St George Airport,St George,Australia
6326,Shark Bay Airport,Shark Bay,Australia
6327,Saibai Island Airport,Saibai Island,Australia
6328,Strahan Airport,Strahan,Australia
6329,Thargomindah Airport,Thargomindah,Australia
6330,Tennant Creek Airport,Tennant Creek,Australia
6331,Victoria River Downs Airport,Victoria River Downs,Australia
6332,Warraber Island Airport,Sue Islet,Australia
6333,Windorah Airport,Windorah,Australia
6334,Whyalla Airport,Whyalla,Australia
6335,Wiluna Airport,Wiluna,Australia
6336,Wollongong Airport,Wollongong,Australia
6337,Winton Airport,Winton,Australia
6338,Wynyard Airport,Burnie,Australia
6339,Yorke Island Airport,Yorke Island,Australia
6340,Yam Island Airport,Yam Island,Australia
6341,Beijing Nanyuan Airport,Beijing,China
6342,Chifeng Airport,Chifeng,China
6343,Changzhi Airport,Changzhi,China
6344,Datong Airport,Datong,China
6345,Baita Airport,Hohhot,China
6346,Baotou Airport,Baotou,China
6347,Shijiazhuang Daguocun International Airport,Shijiazhuang,China
6348,Tongliao Airport,Tongliao,China
6349,Ulanhot Airport,Ulanhot,China
6350,Xilinhot Airport,Xilinhot,China
6351,Beihai Airport,Beihai,China
6352,Changde Airport,Changde,China
6353,Dayong Airport,Dayong,China
6354,Meixian Airport,Meixian,China
6355,Zhuhai Airport,Zhuhai,China
6356,Bailian Airport,Liuzhou,China
6357,Zhanjiang Airport,Zhanjiang,China
6358,Enshi Airport,Enshi,China
6359,Nanyang Airport,Nanyang,China
6360,Xiangfan Airport,Xiangfan,China
6361,Yichang Airport,Yichang,China
6362,Ankang Airport,Ankang,China
6363,Golmud Airport,Golmud,China
6364,Hanzhong Airport,Hanzhong,China
6365,Qingyang Airport,Qingyang,China
6366,Xining Caojiabu Airport,Xining,China
6367,Yan'an Airport,Yan'an,China
6368,Yulin Airport,Yulin,China
6369,Arvaikheer Airport,Arvaikheer,Mongolia
6370,Altai Airport,Altai,Mongolia
6371,Bayankhongor Airport,Bayankhongor,Mongolia
6372,Dalanzadgad Airport,Dalanzadgad,Mongolia
6373,Khovd Airport,Khovd,Mongolia
6374,Muren Airport,Muren,Mongolia
6375,Diqing Airport,Shangri-La,China
6376,Mangshi Airport,Luxi,China
6377,Simao Airport,Simao,China
6378,Zhaotong Airport,Zhaotong,China
6379,Ganzhou Airport,Ganzhou,China
6380,Jingdezhen Airport,Jingdezhen,China
6381,Jiujiang Lushan Airport,Jiujiang,China
6382,Quzhou Airport,Quzhou,China
6383,Lianyungang Airport,Lianyungang,China
6384,Huangyan Luqiao Airport,Huangyan,China
6385,Shubuling Airport,Linyi,China
6386,Quanzhou Airport,Quanzhou,China
6387,Tunxi International Airport,Huangshan,China
6388,Weifang Airport,Weifang,China
6389,Weihai Airport,Weihai,China
6390,Wuxi Airport,Wuxi,China
6391,Nanping Wuyishan Airport,Wuyishan,China
6392,Wenzhou Yongqiang Airport,Wenzhou,China
6393,Yancheng Airport,Yancheng,China
6394,Yiwu Airport,Yiwu,China
6395,Zhoushan Airport,Zhoushan,China
6396,Qamdo Bangda Airport,Bangda,China
6397,Dachuan Airport,Dazhou,China
6398,Guangyuan Airport,Guangyuan,China
6399,Luzhou Airport,Luzhou,China
6400,Mianyang Airport,Mianyang,China
6401,Nanchong Airport,Nanchong,China
6402,Nyingchi Airport,Nyingchi,China
6403,Wanxian Airport,Wanxian,China
6404,Aksu Airport,Aksu,China
6405,Qiemo Airport,Qiemo,China
6406,Kuqa Airport,Kuqa,China
6407,Korla Airport,Korla,China
6408,Karamay Airport,Karamay,China
6409,Yining Airport,Yining,China
6410,Heihe Airport,Heihe,China
6411,Jiamusi Airport,Jiamusi,China
6412,Jinzhou Airport,Jinzhou,China
6413,Qiqihar Sanjiazi Airport,Qiqihar,China
6414,Yanji Airport,Yanji,China
6415,Waikoloa Heliport,Waikoloa Village,United States
6416,Athen Helenikon Airport,Athens,Greece
6417,Valletta Sea Plane Terminal,Valletta,Malta
6418,Gozo Sea Plane Terminal,Mgarr,Malta
6419,Mount Keith,Mount Keith,Australia
6420,Gran Roque Airport,Los Roques,Venezuela
6421,Inishmore Airport,Inis Mor,Ireland
6422,Connemara Regional Airport,Indreabhan,Ireland
6423,Guettin MecklenburgVorpommern Germany,Ruegen,Germany
6424,Berezovo,Berezovo,Russia
6425,Szczecin-Dabie,Szczecin,Poland
6426,Worcester Regional Airport,Worcester,United States
6427,Anqing Airport,Anqing,China
6428,Jing Gang Shan Airport,Ji An,China
6429,Shanhaiguan Airport,Qinhuangdao,China
6430,Zhangxiao,Yuncheng,China
6431,Lanzhou Airport,Lanzhou,China
6432,Jiayuguan Airport,Jiayuguan,China
6433,Dandong,Dandong,China
6434,Ordos Ejin Horo,Dongsheng,China
6435,Panzhihua,Panzhihua,China
6436,Grytviken,Grytviken,South Georgia and the Islands
6437,South Shetland,South Shetland,Antarctica
6438,South Shetland,South Shetland,Antarctica
6439,New Rochelle Amtrak Station,New Rochelle,United States
6441,New Haven Rail Station,New Haven,United States
6442,Chicago Union Station,Chicago,United States
6443,Dibrugarh Airport,Dibrugarh,India
6444,Doha Free Zone Airport,Doha,Qatar
6445,Bremerton National,Bremerton,United States
6446,Spencer Muni,Spencer,United States
6447,Jefferson City Memorial Airport,Jefferson City,United States
6448,Grand Canyon West Airport,Grand Canyon West,United States
6449,Boulder City Municipal Airport,Boulder City,United States
6450,Tannheim,Tannheim,Germany
6451,Glenview Amtrak Station,Glenview,United States
6452,Baltimore Penn Station,Baltimore,United States
6453,Summit Camp,Ice Cap,Greenland
6454,Unst Airport,Unst,United Kingdom
6455,Pagerungan,Pagerungan,Indonesia
6456,Provincetown Muni,Provincetown,United States
6457,Kenmore Air Harbor Seaplane Base,Seattle,United States
6458,Seria - Anduki,Seria,Brunei
6459,Magas,Nazran,Russia
6460,Saint Barthelemy,Gustavia,France
6461,Morro de Sao Paulo,Morro de Sao Paulo,Brazil
6462,Morro de Sao Paulo,Morro de Sao Paulo,Brazil
6463,Belize City Municipal Airport,Belize,Belize
6464,Kostroma - Sokerkino,Kostroma,Russia
6465,Sukhumi Dranda,Sukhumi,Georgia
6466,Tambow,Tambow,Russia
6467,Oban Airport,North Connel,United Kingdom
6468,Vilamendhoo,Vilamendhoo,Maldives
6469,Vilamendhoo,Vilamendhoo,Maldives
6470,Vilamendhoo,Vilamendhoo,Maldives
6471,Vilamendhoo,Vilamendhoo,Maldives
6472,Aaa,Aaa,Maldives
6473,Vilamendhoo,Vilamendhoo,Maldives
6474,Vilamendhoo,Vilamendhoo,Maldives
6475,Sharya,Sharya,Russia
6476,Mt. Fuji Shizuoka Airport,Shizuoka,Japan
6477,Erechim Airport,Erechim,Brazil
6478,La Cote,Prangins,Switzerland
6479,Courchevel Airport,Courcheval,France
6481,Fullerton Municipal Airport,Fullerton,United States
6482,Concord Rgnl,Concord,United States
6483,Sandown,Isle Of Wight,United Kingdom
6484,Fort William Heliport,Fort William,United Kingdom
6485,Navoi Airport,Navoi,Uzbekistan
6486,La Defense Heliport,Paris,France
6487,Andernos-Les-Bains,Andernos-Les-Bains,France
6488,Ronda Airport,Ronda,Spain
6489,Bienenfarm Airport,Nauen,Germany
6491,Champion-7,Champion-7,Brunei
6492,Ain Arnat Airport,Setif,Algeria
6493,La Rochelle-Ile de Re,La Rochelle,France
6494,Friedman Mem,Hailey,United States
6495,Balkhash Airport,Balkhash,Kazakhstan
6497,Yverdon-Les-Bains,Yverdon-Les-Bains,Switzerland
6498,Portsmouth Airport,Portsmouth,United Kingdom
6499,Aleksandrowice,Bielsko-Biala,Poland
6500,Mason City Municipal,Mason City,United States
6501,Salar de Uyuni,Salar de Uyuni,Bolivia
6502,Isla Pescado,Isla Pescado,Bolivia
6503,Toro Toro,Toro Toro,Bolivia
6505,Phoenix-Mesa Gateway,Mesa,United States
6506,Saul Airport,Saul,French Guiana
6507,Fremont Airport,Fremont,United States
6508,Washington Union Station,Washington,United States
6509,Sun Island,Sun Island,Maldives
6510,Zweibruecken,Zweibruecken,Germany
6511,Tekapo,Lake Tekapo,New Zealand
6512,QTHRL,Queenstown,New Zealand
6513,QTHRS,Queenstown,New Zealand
6514,Helirafting Start,Queenstown,New Zealand
6515,Helirafting Landung,Queenstown,New Zealand
6517,Jomo Kenyatta,Nairobi,Kenya
6518,DWEST,DWEST,Germany
6519,Niederoeblarn,Niederoeblarn,Austria
6520,Bad Voeslau,Bad Voeslau,Austria
6521,Arekuna Camp,Arekuna,Venezuela
6522,Uetersen,Uetersen,Germany
6523,HLP1 HS-16,Salzwedel,Germany
6524,HLP2 HS-16,Nordhausen,Germany
6525,HLP HQ GT,Paetz,Germany
6712,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States
6713,Anvik Airport,Anvik,United States
6714,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States
6715,Gambell Airport,Gambell,United States
6716,Hooper Bay Airport,Hooper Bay,United States
6717,Kaltag Airport,Kaltag,United States
6718,St Marys Airport,St Mary's,United States
6719,Kivalina Airport,Kivalina,United States
6720,Mekoryuk Airport,Mekoryuk,United States
6721,Point Hope Airport,Point Hope,United States
6722,Ruby Airport,Ruby,United States
6723,Shishmaref Airport,Shishmaref,United States
6724,Savoonga Airport,Savoonga,United States
6725,Noatak Airport,Noatak,United States
6726,Ormoc Airport,Ormoc City,Philippines
6727,Puvirnituq Airport,Puvirnituq,Canada
6728,Tasiujaq Airport,Tasiujaq,Canada
6729,Arctic Village Airport,Arctic Village,United States
6730,Imo Airport,Imo,Nigeria
6731,Arenal Airport,La Fortuna/San Carlos,Costa Rica
6732,Tambor Airport,Nicoya,Costa Rica
6733,Cauayan Airport,Cauayan,Philippines
6734,Kirovsk-Apatity Airport,Apatity,Russia
6735,Governador Valadares Airport,Governador Valadares,Brazil
6736,Port Clarence Coast Guard Station,Port Clarence,United States
6737,Pajala Airport,Pajala,Sweden
6738,Bella Coola Airport,Bella Coola,Canada
6739,Hagerstown Regional Richard A Henson Field,Hagerstown,United States
6740,Araracuara Airport,Araracuara,Colombia
6741,Gorakhpur Airport,Gorakhpur,India
6742,Sand Point Airport,Sand Point,United States
6743,Hami Airport,Hami,China
6744,Changzhoudao Airport,Wuzhou,China
